diseaseId,diseaseName,geneId,geneSymbol,count,pubmeds_max,score,score_mean,associationType,source,query_disease,query_disease_id
DOID:9352,type 2 diabetes mellitus,3995,FADS3,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4089,SMAD4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4092,SMAD7,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4121,MAN1A1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4128,MAOA,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4199,ME1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4221,MEN1,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4311,MME,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4316,MMP7,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4351,MPI,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4490,MT1B,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4494,MT1F,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4495,MT1G,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4496,MT1H,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4498,MT1JP,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4499,MT1M,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4500,MT1L,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4501,MT1X,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4633,MYL2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4827,NM,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4881,NPR1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4882,NPR2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4904,YBX1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,4938,OAS1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5008,OSM,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5018,OXA1L,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5027,P2RX7,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5034,P4HB,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5055,SERPINB2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5120,PCOS1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5164,PDK2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5228,PGF,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5251,PHEX,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5286,PIK3C2A,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5319,PLA2G1B,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5325,PLAGL1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5337,PLD1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5341,PLEK,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5362,PLXNA2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5373,PMM2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5406,PNLIP,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5413,SEPT5,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5478,PPIA,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5498,PPOX,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5504,PPP1R2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5524,PPP2R4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5694,PSMB6,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5780,PTPN9,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5798,PTPRN,2.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5799,PTPRN2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,5905,RANGAP1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6014,RIT2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6093,ROCK1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6095,RORA,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6097,RORC,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6159,RPL29,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6185,RPN2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6197,RPS6KA3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6249,CLIP1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6272,SORT1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6307,MSMO1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6351,CCL4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6376,CX3CL1,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6390,SDHB,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6424,SFRP4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6425,SFRP5,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6441,SFTPD,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6445,SGCG,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6504,SLAMF1,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6518,SLC2A5,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6646,SOAT1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6652,SORD,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6653,SORL1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6767,ST13,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6810,STX4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6817,SULT1A1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6860,SYT4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6868,ADAM17,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6870,TACR3,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,6898,TAT,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7010,TEK,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7011,TEP1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7014,TERF2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7088,TLE1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7092,TLL1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7100,TLR5,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7128,TNFAIP3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7153,TOP2A,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7173,TPO,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7248,TSC1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7275,TUB,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7295,TXN,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7357,UGCG,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7361,UGT1A,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7425,VGF,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7448,VTN,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7461,CLIP2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7495,XBP1P1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7528,YY1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,7954,HBFQTL2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8187,ZNF239,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8315,BRAP,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8322,FZD4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8399,PLA2G10,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8449,DHX16,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8473,OGT,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8526,DGKE,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8527,DGKD,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8548,BLZF1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8674,VAMP4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8740,TNFSF14,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8742,TNFSF12,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8767,RIPK2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8834,TMEM11,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8856,NR1I2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,8991,SELENBP1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9045,RPL14,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9056,SLC7A7,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9099,USP2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9197,SLC33A1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9290,GPR55,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9332,CD163,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9448,MAP4K4,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9469,CHST3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9514,GAL3ST1,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9518,GDF15,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9560,CCL4L2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9564,BCAR1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9573,GDF3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9580,SOX13,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9790,BMS1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9935,MAFB,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9967,THRAP3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,9970,NR1I3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10114,HIPK3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10125,RASGRP1,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10128,LRPPRC,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10159,ATP6AP2,1.0,1.0,0.0002835045700936,0.0002835045700936,AlteredExpression,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10253,SPRY2,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10312,TCIRG1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10392,NOD1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10412,NSA2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10417,SPON2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10438,C1D,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10525,HYOU1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10544,PROCR,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10554,AGPAT1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10577,NPC2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10611,PDLIM5,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10682,EBP,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10859,LILRB1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10863,ADAM28,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10938,EHD1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,10942,PRSS21,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,11019,LIAS,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,11120,BTN2A1,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,11122,PTPRT,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,11181,TREH,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,22846,VASH1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,22877,MLXIP,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,22908,SACM1L,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,22978,NT5C2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23038,WDTC1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23208,SYT11,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23235,SIK2,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23405,DICER1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23566,LPAR3,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23583,SMUG1,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23613,ZMYND8,1.0,1.0,0.0002835045700936,0.0002835045700936,Biomarker,BeFree,Diabetes Mellitus,C0011849
DOID:9352,type 2 diabetes mellitus,23621,BACE1,1.0,1.0,0.0002835045700936,0.0002835045700936,GeneticVariation,BeFree,Diabetes Mellitus,C0011849
